Klucz klienta,Klucz Geograficzny,Imię,Nazwisko,Data urodzenia,Stan cywilny,Płeć,Ilość dzieci
14174.0,126.0,Alberto,Diaz,1945-09-08 00:00:00,M,M,5.0
14175.0,234.0,Cynthia,Mehta,1945-05-20 00:00:00,M,F,3.0
14176.0,220.0,Mindy,Rai,1946-03-08 00:00:00,M,F,5.0
14177.0,186.0,Kenneth,Nara,1946-05-22 00:00:00,M,M,5.0
14178.0,192.0,Katie,Raje,1946-09-15 00:00:00,S,F,5.0
14179.0,156.0,Claudia,Xu,1946-04-26 00:00:00,S,F,2.0
14180.0,117.0,Henry,Patel,1946-05-05 00:00:00,M,M,2.0
14181.0,131.0,Adriana,Chandra,1946-12-02 00:00:00,M,F,3.0
14182.0,145.0,Steve,Lin,1954-09-20 00:00:00,M,M,3.0
14183.0,260.0,Robyn,Carlson,1953-10-17 00:00:00,S,F,0.0
14184.0,267.0,Caleb,Jenkins,1953-10-27 00:00:00,M,M,0.0
14185.0,211.0,Frank,Vazquez,1952-11-19 00:00:00,S,M,4.0
14186.0,192.0,Katrina,Tang,1952-06-26 00:00:00,M,F,4.0
14187.0,132.0,Eugene,Lu,1952-09-24 00:00:00,M,M,3.0
14188.0,203.0,Meagan,Sanchez,1951-11-07 00:00:00,M,F,4.0
14189.0,128.0,Krista,Martin,1951-09-01 00:00:00,M,F,4.0
14190.0,159.0,Candace,Patel,1951-05-23 00:00:00,M,F,4.0
14191.0,266.0,Derrick,Martin,1951-01-15 00:00:00,M,M,4.0
14192.0,222.0,Ronald,Kapoor,1950-08-23 00:00:00,M,M,4.0
14193.0,129.0,Pamela,Vance,1950-08-03 00:00:00,S,F,3.0
14194.0,245.0,Cassie,Rai,1950-01-26 00:00:00,M,F,4.0
14195.0,247.0,Clinton,Blanco,1950-05-04 00:00:00,S,M,4.0
14196.0,273.0,Felicia,Dominguez,1950-10-04 00:00:00,M,F,3.0
14197.0,156.0,Frank,Gill,1949-02-02 00:00:00,M,M,3.0
14198.0,132.0,Daisy,Romero,1949-11-12 00:00:00,M,F,4.0
14199.0,234.0,Samuel,Anderson,1949-07-02 00:00:00,M,M,4.0
14200.0,215.0,Colleen,Goel,1948-10-07 00:00:00,M,F,5.0
14201.0,201.0,Marie,Serrano,1948-04-10 00:00:00,M,F,5.0
14202.0,174.0,Clayton,Zeng,1948-07-19 00:00:00,S,M,4.0
14203.0,220.0,Seth,Rodriguez,1947-05-14 00:00:00,S,M,5.0
14204.0,205.0,Chelsea,Sara,1947-08-09 00:00:00,M,F,5.0
14205.0,218.0,Wesley,Wu,1947-04-23 00:00:00,S,M,5.0
14206.0,133.0,Edwin,West,1947-07-06 00:00:00,M,M,4.0
14207.0,134.0,José,Saraiva,1947-09-21 00:00:00,M,M,4.0
14208.0,239.0,Eugene,Xu,1947-08-22 00:00:00,S,M,5.0
14209.0,5.0,Craig,Ramos,1975-04-09 00:00:00,M,M,0.0
14210.0,38.0,Jenny,Tang,1976-10-27 00:00:00,M,F,0.0
14211.0,23.0,Emma,Bradley,1975-03-15 00:00:00,S,F,0.0
14212.0,3.0,Erick,Madan,1975-05-03 00:00:00,S,M,0.0
14213.0,9.0,Autumn,Guo,1975-11-11 00:00:00,M,F,0.0
14214.0,7.0,Robyn,Munoz,1975-06-26 00:00:00,S,F,0.0
14215.0,28.0,Stacey,Yang,1975-06-05 00:00:00,S,F,0.0
14216.0,37.0,Edwin,Zheng,1974-11-06 00:00:00,S,M,0.0
14217.0,2.0,Terrance,Lopez,1974-04-25 00:00:00,S,M,0.0
14218.0,39.0,Karl,Kumar,1974-02-08 00:00:00,S,M,0.0
14219.0,12.0,Christy,Ye,1974-11-01 00:00:00,S,F,0.0
14220.0,5.0,Latasha,Romero,1974-07-20 00:00:00,M,F,0.0
14221.0,17.0,Glenn,Zhao,1972-04-05 00:00:00,S,M,0.0
14222.0,3.0,Dawn,Zhang,1972-07-27 00:00:00,S,F,0.0
14223.0,31.0,Larry,Rubio,1972-05-28 00:00:00,M,M,0.0
14224.0,5.0,Tamara,She,1973-09-21 00:00:00,S,F,0.0
14225.0,24.0,Alisha,Chen,1972-05-27 00:00:00,M,F,0.0
14226.0,6.0,Heidi,Mehta,1972-07-26 00:00:00,S,F,0.0
14227.0,9.0,Alison,Xu,1972-10-21 00:00:00,M,F,0.0
14228.0,35.0,Arturo,Raje,1971-08-21 00:00:00,S,M,0.0
14229.0,34.0,Allen,Perez,1971-07-06 00:00:00,S,M,0.0
14230.0,27.0,Luis,Coleman,1971-07-11 00:00:00,S,M,0.0
14231.0,29.0,Kari,Sai,1972-08-05 00:00:00,M,F,0.0
14232.0,26.0,Omar,Huang,1971-03-18 00:00:00,M,M,0.0
14233.0,7.0,Ricardo,She,1971-06-27 00:00:00,S,M,0.0
14234.0,30.0,Gina,Romero,1970-06-17 00:00:00,S,F,0.0
14235.0,19.0,Larry,Alvarez,1970-05-21 00:00:00,M,M,0.0
14236.0,35.0,Abigail,Richardson,1970-11-26 00:00:00,M,F,0.0
14237.0,28.0,Kate,Andersen,1970-04-11 00:00:00,M,F,0.0
14238.0,19.0,Jay,Gonzalez,1970-06-04 00:00:00,M,M,0.0
14239.0,334.0,Maria,Peterson,1941-06-19 00:00:00,M,F,5.0
14240.0,623.0,Caroline,Foster,1941-06-18 00:00:00,M,F,4.0
14241.0,312.0,Grace,Wood,1941-10-27 00:00:00,M,F,2.0
14242.0,611.0,Rafael,Ye,1942-06-02 00:00:00,M,M,5.0
14243.0,546.0,Gregory,Winston,1942-04-04 00:00:00,S,F,5.0
14244.0,53.0,Jennifer,Griffin,1942-03-11 00:00:00,M,F,5.0
14245.0,553.0,Ana,Russell,1942-11-02 00:00:00,M,F,5.0
14246.0,325.0,Devin,Garcia,1942-03-07 00:00:00,S,M,5.0
14247.0,641.0,Hunter,Allen,1942-02-27 00:00:00,M,M,5.0
14248.0,298.0,Misty,Tang,1942-03-02 00:00:00,M,F,2.0
14249.0,343.0,Eduardo,Thomas,1942-01-09 00:00:00,M,M,2.0
14250.0,311.0,Adam,Collins,1942-08-03 00:00:00,S,M,2.0
14251.0,368.0,Alex,Brooks,1942-08-22 00:00:00,M,M,2.0
14252.0,547.0,Destiny,Cook,1943-06-04 00:00:00,M,F,2.0
14253.0,301.0,Eduardo,Scott,1943-10-20 00:00:00,S,M,2.0
14254.0,298.0,Tabitha,Gill,1943-09-01 00:00:00,M,F,2.0
14255.0,614.0,Jonathan,Jackson,1943-02-26 00:00:00,S,M,2.0
14256.0,626.0,Elizabeth,Robinson,1943-05-17 00:00:00,S,F,2.0
14257.0,343.0,James,Carter,1943-02-01 00:00:00,M,M,2.0
14258.0,358.0,Haley,Foster,1944-07-18 00:00:00,S,F,4.0
14259.0,36.0,Antonio,Flores,1953-03-03 00:00:00,S,M,3.0
14260.0,40.0,Frank,Ruiz,1953-12-10 00:00:00,S,M,3.0
14261.0,14.0,Meredith,Subram,1953-02-13 00:00:00,S,F,2.0
14262.0,13.0,Jon,He,1953-11-11 00:00:00,M,M,2.0
14263.0,15.0,Nina,Lal,1954-02-24 00:00:00,S,F,2.0
14264.0,37.0,Karl,Lal,1954-02-08 00:00:00,S,M,2.0
14265.0,63.0,Garrett,Bell,1975-03-17 00:00:00,S,M,0.0
14266.0,609.0,Cory,Patel,1975-05-27 00:00:00,M,M,0.0
14267.0,539.0,Lauren,Wood,1975-09-13 00:00:00,S,F,0.0
14268.0,300.0,Isabella,Roberts,1975-02-17 00:00:00,S,F,0.0
14269.0,300.0,Tony,She,1975-11-19 00:00:00,M,M,0.0
14270.0,331.0,James,Ross,1975-01-25 00:00:00,S,M,0.0
14271.0,641.0,Lucas,Wright,1974-03-03 00:00:00,M,M,0.0
14272.0,633.0,Sydney,Ward,1974-03-03 00:00:00,S,F,0.0
14273.0,361.0,Angel,Parker,1973-05-05 00:00:00,S,M,0.0
14274.0,62.0,Edward,Williams,1976-07-09 00:00:00,M,M,0.0
14275.0,29.0,Arthur,Prasad,1955-02-02 00:00:00,S,M,2.0
14276.0,27.0,Melody,Suarez,1955-07-10 00:00:00,S,F,2.0
14277.0,26.0,Jerry,She,1956-04-27 00:00:00,S,M,2.0
14278.0,35.0,Olivia,Sanchez,1958-07-21 00:00:00,M,F,0.0
14279.0,40.0,Taylor,Barnes,1958-08-04 00:00:00,M,F,0.0
14280.0,611.0,Isaac,Oliver,1973-02-15 00:00:00,S,M,0.0
14281.0,68.0,Daniel,Wilson,1973-07-06 00:00:00,S,M,0.0
14282.0,55.0,Brianna,Lewis,1974-03-23 00:00:00,S,F,0.0
14283.0,542.0,Seth,Simmons,1974-10-08 00:00:00,S,M,0.0
14284.0,638.0,Wyatt,Anderson,1974-06-17 00:00:00,S,M,0.0
14285.0,302.0,Taylor,Hughes,1974-12-04 00:00:00,S,F,0.0
14286.0,10.0,Kristine,Hernandez,1959-04-12 00:00:00,M,F,1.0
14287.0,13.0,Derek,Xie,1959-08-27 00:00:00,S,M,0.0
14288.0,316.0,Christina,Ramirez,1966-03-09 00:00:00,S,F,0.0
14289.0,368.0,Jessica,Martinez,1966-08-22 00:00:00,S,F,0.0
14290.0,539.0,Jonathan,Wilson,1957-03-10 00:00:00,S,M,2.0
14291.0,59.0,Tyler,White,1957-08-20 00:00:00,S,M,2.0
14292.0,311.0,Isabella,Ross,1957-09-28 00:00:00,S,F,2.0
14293.0,314.0,Kyle,Campbell,1957-02-15 00:00:00,M,M,2.0
14294.0,316.0,Steven,Gray,1957-11-22 00:00:00,M,M,2.0
14295.0,383.0,Hannah,Thomas,1957-07-14 00:00:00,S,F,2.0
14296.0,536.0,Benjamin,Russell,1957-05-17 00:00:00,M,M,2.0
14297.0,298.0,Kristin,Raji,1957-01-12 00:00:00,M,F,3.0
14298.0,338.0,Kaitlyn,Jenkins,1957-07-14 00:00:00,M,F,3.0
14299.0,4.0,Jermaine,Chandra,1967-06-11 00:00:00,M,M,2.0
14300.0,37.0,Colin,He,1967-02-01 00:00:00,S,M,4.0
14301.0,13.0,Ruben,Vazquez,1962-03-17 00:00:00,M,M,1.0
14302.0,20.0,April,Beck,1962-07-15 00:00:00,S,F,1.0
14303.0,13.0,Briana,Ramos,1962-06-20 00:00:00,M,F,1.0
14304.0,35.0,Jacquelyn,Jimenez,1962-02-15 00:00:00,M,F,1.0
14305.0,4.0,Brendan,Shen,1962-07-11 00:00:00,M,M,1.0
14306.0,31.0,Byron,Ramos,1961-05-08 00:00:00,M,M,1.0
14307.0,3.0,Ross,Perez,1961-06-05 00:00:00,M,M,1.0
14308.0,5.0,Marie,Ramos,1966-08-27 00:00:00,S,F,0.0
14309.0,30.0,Orlando,Sanz,1966-05-09 00:00:00,S,M,0.0
14310.0,14.0,Jon,Zeng,1966-07-22 00:00:00,S,M,0.0
14311.0,18.0,Erik,Alvarez,1966-04-14 00:00:00,S,M,0.0
14312.0,21.0,Claudia,Lin,1960-10-26 00:00:00,M,F,1.0
14313.0,13.0,Christian,Smith,1960-10-14 00:00:00,M,M,1.0
14314.0,31.0,Katherine,Cooper,1965-01-16 00:00:00,M,F,5.0
14315.0,27.0,Carl,Chander,1964-07-04 00:00:00,S,M,0.0
14316.0,2.0,Leonard,Anand,1962-01-07 00:00:00,M,M,1.0
14317.0,6.0,Steve,Liang,1962-08-22 00:00:00,S,M,5.0
14318.0,26.0,Seth,Rogers,1962-10-18 00:00:00,M,M,5.0
14319.0,40.0,Renee,Sanz,1962-12-25 00:00:00,M,F,5.0
14320.0,30.0,Amy,Hu,1961-02-04 00:00:00,M,F,5.0
14321.0,39.0,Jackson,Evans,1958-10-26 00:00:00,M,M,5.0
14322.0,2.0,Sydney,Thomas,1958-07-10 00:00:00,S,F,2.0
14323.0,14.0,Colin,Tang,1957-09-20 00:00:00,S,M,1.0
14324.0,38.0,Jessie,Alvarez,1957-03-10 00:00:00,S,F,1.0
14325.0,35.0,Crystal,Li,1957-07-05 00:00:00,S,F,1.0
14326.0,27.0,Joe,Perez,1957-04-02 00:00:00,S,M,1.0
14327.0,315.0,Kyle,Butler,1976-02-19 00:00:00,S,M,0.0
14328.0,64.0,Andrea,Rogers,1976-08-08 00:00:00,S,F,0.0
14329.0,301.0,Holly,Sanchez,1976-01-20 00:00:00,S,F,0.0
14330.0,66.0,Matthew,Harris,1976-10-05 00:00:00,M,M,0.0
14331.0,545.0,Timothy,Murphy,1980-02-24 00:00:00,S,M,0.0
14332.0,54.0,Jade,Rogers,1980-04-21 00:00:00,S,F,0.0
14333.0,611.0,Bobby,Suri,1980-04-04 00:00:00,S,M,0.0
14334.0,644.0,Patrick,Murphy,1980-07-25 00:00:00,M,M,0.0
14335.0,644.0,Allison,Cox,1978-09-13 00:00:00,M,F,0.0
14336.0,536.0,Gabriel,Baker,1978-08-07 00:00:00,M,M,0.0
14337.0,546.0,Olivia,Coleman,1978-03-01 00:00:00,S,F,0.0
14338.0,49.0,Natalie,Taylor,1978-05-25 00:00:00,M,F,0.0
14339.0,298.0,Brandy,Suri,1977-12-02 00:00:00,S,F,0.0
14340.0,548.0,Miranda,Butler,1977-04-01 00:00:00,S,F,0.0
14341.0,52.0,Sean,Sanders,1979-10-23 00:00:00,M,M,0.0
14342.0,607.0,Beth,Ruiz,1979-03-26 00:00:00,S,F,0.0
14343.0,539.0,Xavier,Turner,1979-07-24 00:00:00,M,M,0.0
14344.0,23.0,Kurt,Xie,1939-09-21 00:00:00,S,M,2.0
14345.0,32.0,Kristi,Rodriguez,1940-02-09 00:00:00,M,F,2.0
14346.0,4.0,Evelyn,Perez,1941-06-01 00:00:00,S,F,2.0
14347.0,7.0,Tara,Goel,1941-05-17 00:00:00,S,F,2.0
14348.0,13.0,Alex,Scott,1942-11-16 00:00:00,M,M,2.0
14349.0,546.0,Nicole,Griffin,1976-05-11 00:00:00,M,F,0.0
14350.0,547.0,Emily,Moore,1976-06-08 00:00:00,S,F,0.0
14351.0,299.0,Riley,Gray,1976-02-02 00:00:00,S,F,0.0
14352.0,626.0,Melissa,Butler,1975-03-18 00:00:00,S,F,0.0
14353.0,68.0,Erin,Reed,1975-06-15 00:00:00,S,F,0.0
14354.0,358.0,Seth,Green,1974-07-28 00:00:00,S,M,0.0
14355.0,543.0,Ian,King,1973-11-11 00:00:00,M,M,0.0
14356.0,361.0,Isabella,Baker,1967-07-19 00:00:00,S,F,0.0
14357.0,368.0,Dalton,Collins,1967-07-13 00:00:00,M,M,1.0
14358.0,623.0,Amanda,Watson,1967-12-22 00:00:00,M,F,1.0
14359.0,53.0,Eduardo,Henderson,1968-11-02 00:00:00,M,M,4.0
14360.0,339.0,Samantha,Patterson,1959-04-17 00:00:00,S,F,4.0
14361.0,611.0,Franklin,Raje,1959-01-24 00:00:00,M,M,4.0
14362.0,536.0,Roberto,Gill,1972-05-03 00:00:00,S,M,4.0
14363.0,70.0,Natalie,Long,1973-09-04 00:00:00,S,F,0.0
14364.0,299.0,Mario,Rai,1973-03-09 00:00:00,M,M,1.0
14365.0,337.0,Evan,Ward,1973-05-19 00:00:00,M,M,1.0
14366.0,627.0,Anna,Brooks,1971-01-22 00:00:00,S,F,1.0
14367.0,545.0,Courtney,Green,1971-03-01 00:00:00,S,F,1.0
14368.0,311.0,Richard,Thompson,1971-03-15 00:00:00,M,M,1.0
14369.0,546.0,Devin,Sanchez,1971-08-20 00:00:00,M,M,1.0
14370.0,43.0,Meghan,Dominguez,1972-09-09 00:00:00,M,F,1.0
14371.0,66.0,Jeremiah,Lewis,1972-06-08 00:00:00,M,M,1.0
14372.0,632.0,Kaitlyn,Washington,1972-07-11 00:00:00,M,F,1.0
14373.0,302.0,Ricardo,Jai,1972-06-14 00:00:00,M,M,1.0
14374.0,343.0,David,Yang,1972-09-18 00:00:00,M,M,1.0
14375.0,644.0,Alexandra,Moore,1970-05-12 00:00:00,M,F,1.0
14376.0,616.0,Faith,Torres,1944-04-19 00:00:00,S,F,4.0
14377.0,609.0,Paula,Ruiz,1944-06-09 00:00:00,S,F,4.0
14378.0,302.0,Cory,Mehta,1944-09-01 00:00:00,S,M,4.0
14379.0,322.0,Richard,Foster,1944-02-22 00:00:00,M,M,4.0
14380.0,543.0,Kaylee,Watson,1944-07-11 00:00:00,M,F,5.0
14381.0,539.0,Alexa,Cooper,1944-12-22 00:00:00,S,F,5.0
14382.0,299.0,Darren,Blanco,1944-11-06 00:00:00,S,M,5.0
14383.0,311.0,Marvin,Ferrier,1945-05-21 00:00:00,M,M,5.0
14384.0,638.0,Rachel,Miller,1945-05-22 00:00:00,M,F,4.0
14385.0,543.0,Maria,Hall,1945-10-20 00:00:00,M,F,4.0
14386.0,325.0,Marissa,Wood,1946-07-20 00:00:00,S,F,5.0
14387.0,52.0,Brittany,Hughes,1946-12-02 00:00:00,M,F,5.0
14388.0,343.0,Kaylee,Rogers,1946-07-15 00:00:00,M,F,5.0
14389.0,315.0,Ryan,Harris,1947-08-02 00:00:00,M,M,2.0
14390.0,369.0,Logan,Kumar,1947-11-22 00:00:00,M,M,2.0
14391.0,638.0,Jason,Long,1947-03-08 00:00:00,M,M,4.0
14392.0,648.0,Justin,Jackson,1947-08-24 00:00:00,M,M,4.0
14393.0,539.0,José,Perez,1947-10-05 00:00:00,S,M,4.0
14394.0,609.0,Jacob,Rodriguez,1947-10-07 00:00:00,M,M,4.0
14395.0,326.0,Devin,Reed,1947-03-23 00:00:00,S,M,4.0
14396.0,631.0,Zoe,Sanchez,1948-04-17 00:00:00,S,F,2.0
14397.0,632.0,Sierra,Edwards,1948-03-24 00:00:00,S,F,2.0
14398.0,641.0,James,Anderson,1948-09-10 00:00:00,M,M,2.0
14399.0,359.0,Jeremy,Peterson,1948-05-06 00:00:00,S,M,2.0
14400.0,360.0,Brandon,Brown,1948-10-22 00:00:00,S,M,4.0
14401.0,548.0,Jose,Kumar,1949-03-09 00:00:00,M,M,2.0
14402.0,642.0,Hailey,Parker,1949-05-21 00:00:00,S,F,2.0
14403.0,298.0,Angelica,Russell,1949-03-19 00:00:00,S,F,2.0
14404.0,607.0,Rachel,Davis,1950-09-27 00:00:00,S,F,2.0
14405.0,609.0,Dylan,Walker,1950-06-01 00:00:00,M,M,2.0
14406.0,299.0,Carrie,Schmidt,1950-08-15 00:00:00,M,F,2.0
14407.0,312.0,Thomas,Bryant,1950-06-04 00:00:00,M,M,2.0
14408.0,343.0,Jasmine,Cook,1950-08-14 00:00:00,S,F,4.0
14409.0,343.0,Eric,Wang,1950-04-26 00:00:00,M,M,4.0
14410.0,345.0,Arianna,Brooks,1950-06-26 00:00:00,M,F,4.0
14411.0,542.0,Ashley,Johnson,1951-02-04 00:00:00,S,F,2.0
14412.0,543.0,Nicole,Blue,1951-04-03 00:00:00,S,F,2.0
14413.0,307.0,Rachel,Patterson,1951-02-15 00:00:00,M,F,2.0
14414.0,312.0,Rachel,Wilson,1951-09-14 00:00:00,M,F,2.0
14415.0,337.0,William,Davis,1951-11-16 00:00:00,M,M,2.0
14416.0,59.0,Madison,Flores,1952-04-28 00:00:00,M,F,3.0
14417.0,609.0,Ernest,Lu,1952-02-05 00:00:00,S,M,3.0
14418.0,542.0,Rebecca,Young,1952-04-26 00:00:00,M,F,3.0
14419.0,546.0,Abigail,Ward,1952-05-13 00:00:00,M,F,4.0
14420.0,626.0,Chloe,Wright,1952-08-19 00:00:00,S,F,4.0
14421.0,553.0,Hannah,Barnes,1952-07-28 00:00:00,M,F,5.0
14422.0,177.0,Cara,Lu,1958-11-06 00:00:00,S,F,2.0
14423.0,236.0,Jill,Ruiz,1958-06-20 00:00:00,M,F,2.0
14424.0,213.0,Stefanie,Raman,1957-07-08 00:00:00,S,F,2.0
14425.0,129.0,Victor,Carlson,1957-08-18 00:00:00,M,M,2.0
14426.0,117.0,Madison,Hughes,1957-08-23 00:00:00,M,F,2.0
14427.0,251.0,Emmanuel,Patel,1956-05-08 00:00:00,M,M,3.0
14428.0,173.0,Cassie,Andersen,1955-10-12 00:00:00,S,F,3.0
14429.0,252.0,Lacey,He,1955-07-25 00:00:00,S,F,3.0
14430.0,637.0,Sydney,Jones,1957-07-06 00:00:00,M,F,2.0
14431.0,300.0,Kayla,Moore,1956-11-21 00:00:00,M,F,3.0
14432.0,632.0,Antonio,Russell,1933-08-24 00:00:00,S,M,4.0
14433.0,311.0,Jennifer,Peterson,1933-06-05 00:00:00,M,F,1.0
14434.0,314.0,Sophia,Hill,1933-03-28 00:00:00,S,F,1.0
14435.0,331.0,Jennifer,Wilson,1933-04-16 00:00:00,M,F,1.0
14436.0,68.0,John,Martin,1965-09-04 00:00:00,M,M,4.0
14437.0,536.0,Mitchell,Anand,1965-08-02 00:00:00,M,M,5.0
14438.0,618.0,Gabrielle,Gonzales,1965-04-16 00:00:00,S,F,3.0
14439.0,633.0,Brian,Cox,1965-08-02 00:00:00,M,M,4.0
14440.0,298.0,Jon,Tang,1965-11-13 00:00:00,M,M,4.0
14441.0,298.0,William,Lewis,1965-11-07 00:00:00,M,M,2.0
14442.0,335.0,Shelby,Peterson,1965-06-24 00:00:00,S,F,3.0
14443.0,339.0,Benjamin,Wilson,1965-11-04 00:00:00,M,M,1.0
14444.0,339.0,Patrick,Sanders,1965-03-11 00:00:00,M,M,1.0
14445.0,352.0,Benjamin,Henderson,1965-10-23 00:00:00,M,M,1.0
14446.0,62.0,Jeremiah,Johnson,1964-08-09 00:00:00,M,M,4.0
14447.0,609.0,Madison,Alexander,1964-01-05 00:00:00,S,F,4.0
14448.0,539.0,Lauren,Butler,1964-12-25 00:00:00,M,F,5.0
14449.0,627.0,Logan,Jenkins,1964-05-10 00:00:00,S,M,0.0
14450.0,329.0,Kevin,Butler,1964-04-09 00:00:00,M,M,2.0
14451.0,334.0,Tyler,Moore,1964-06-01 00:00:00,S,M,2.0
14452.0,633.0,Alex,Gonzalez,1956-09-17 00:00:00,M,M,3.0
14453.0,611.0,Jesse,Scott,1956-08-12 00:00:00,S,M,2.0
14454.0,331.0,Kayla,Anderson,1934-11-18 00:00:00,M,F,1.0
14455.0,53.0,Alexandra,Mitchell,1963-03-17 00:00:00,M,F,4.0
14456.0,638.0,Benjamin,Walker,1963-03-11 00:00:00,S,M,0.0
14457.0,331.0,Thomas,White,1963-02-07 00:00:00,M,M,4.0
14458.0,62.0,Jordan,Yang,1962-06-04 00:00:00,M,M,5.0
14459.0,68.0,Cody,Gray,1962-06-09 00:00:00,S,M,5.0
14460.0,616.0,Jose,Long,1962-10-08 00:00:00,M,M,1.0
14461.0,641.0,Chloe,Gonzalez,1962-11-13 00:00:00,M,F,1.0
14462.0,300.0,Beth,Sanz,1962-07-02 00:00:00,M,F,1.0
14463.0,312.0,Julia,Patterson,1962-10-10 00:00:00,M,F,1.0
14464.0,358.0,Elizabeth,Price,1962-06-27 00:00:00,M,F,1.0
14465.0,542.0,Dakota,Patterson,1961-02-21 00:00:00,M,M,4.0
14466.0,546.0,Logan,Adams,1961-02-21 00:00:00,M,M,4.0
14467.0,634.0,Aidan,Russell,1961-05-04 00:00:00,M,M,4.0
14468.0,642.0,Grace,Rivera,1961-04-09 00:00:00,S,F,4.0
14469.0,648.0,Angela,Bell,1961-04-22 00:00:00,M,F,3.0
14470.0,339.0,Jeremy,Robinson,1961-02-04 00:00:00,M,M,1.0
14471.0,358.0,Gabriel,Gonzalez,1961-07-17 00:00:00,S,M,1.0
14472.0,361.0,Natalie,Diaz,1961-06-03 00:00:00,M,F,3.0
14473.0,368.0,Miguel,King,1961-02-03 00:00:00,M,M,1.0
14474.0,348.0,Jacqueline,Murphy,1955-09-21 00:00:00,M,F,2.0
14475.0,637.0,Isabella,Perry,1955-08-13 00:00:00,M,F,2.0
14476.0,612.0,Bryce,Reed,1955-01-18 00:00:00,M,M,2.0
14477.0,368.0,Lauren,Lee,1955-08-07 00:00:00,S,F,4.0
14478.0,51.0,Abigail,Patterson,1954-08-09 00:00:00,S,F,2.0
14479.0,385.0,Samantha,Smith,1936-09-20 00:00:00,S,F,1.0
14480.0,68.0,Jackson,Gonzalez,1960-05-05 00:00:00,M,M,5.0
14481.0,611.0,Mary,Edwards,1960-08-01 00:00:00,S,F,4.0
14482.0,539.0,Noah,Perez,1960-07-22 00:00:00,M,M,4.0
14483.0,542.0,Nicole,Henderson,1960-07-22 00:00:00,M,F,4.0
14484.0,343.0,Samantha,Hall,1960-09-06 00:00:00,M,F,4.0
14485.0,355.0,Bailey,Stewart,1960-06-11 00:00:00,M,F,1.0
14486.0,368.0,Jonathan,Coleman,1960-03-19 00:00:00,M,M,1.0
14487.0,358.0,Seth,Hall,1954-10-06 00:00:00,M,M,2.0
14488.0,299.0,Connor,Hughes,1954-03-05 00:00:00,M,M,3.0
14489.0,325.0,Jason,Wang,1953-06-14 00:00:00,M,M,3.0
14490.0,312.0,Aidan,Butler,1953-10-17 00:00:00,M,M,3.0
14491.0,359.0,Isaac,Bailey,1953-11-03 00:00:00,S,M,3.0
14492.0,635.0,Justin,Patterson,1953-05-26 00:00:00,M,M,3.0
14493.0,374.0,Sara,Parker,1953-07-25 00:00:00,S,F,3.0
14494.0,548.0,Cameron,Diaz,1953-05-17 00:00:00,M,M,3.0
14495.0,326.0,Nathan,Diaz,1952-06-23 00:00:00,M,M,3.0
14496.0,51.0,Cindy,Stewart,1952-10-18 00:00:00,M,F,3.0
14497.0,52.0,Allison,Scott,1952-10-03 00:00:00,M,F,3.0
14498.0,307.0,Katie,Luo,1937-09-20 00:00:00,M,F,4.0
14499.0,315.0,Samuel,Flores,1937-04-09 00:00:00,M,M,2.0
14500.0,374.0,Jasmine,Ward,1937-11-18 00:00:00,S,F,2.0
14501.0,300.0,Ruben,Prasad,1938-05-13 00:00:00,M,M,4.0
14502.0,53.0,Katelyn,Wright,1938-09-11 00:00:00,M,F,5.0
14503.0,644.0,Brianna,Alexander,1938-03-20 00:00:00,M,F,5.0
14504.0,69.0,Nicole,Jones,1938-08-21 00:00:00,M,F,2.0
14505.0,300.0,Alex,Edwards,1938-05-25 00:00:00,M,M,2.0
14506.0,536.0,Stacy,Suarez,1940-05-20 00:00:00,M,F,5.0
14507.0,385.0,Eric,Wright,1940-09-01 00:00:00,M,M,2.0
14508.0,345.0,Madison,Hall,1940-10-03 00:00:00,M,F,2.0
14509.0,536.0,Bridget,Deng,1968-03-02 00:00:00,S,F,4.0
14510.0,616.0,Samuel,Hernandez,1968-02-18 00:00:00,S,M,2.0
14511.0,618.0,Danielle,Rogers,1968-11-23 00:00:00,M,F,2.0
14512.0,633.0,Christopher,Jones,1968-09-06 00:00:00,M,M,3.0
14513.0,302.0,Alexandra,Turner,1968-11-20 00:00:00,M,F,1.0
14514.0,299.0,Rachel,Jones,1979-09-11 00:00:00,S,F,0.0
14515.0,335.0,Anna,Cooper,1979-08-10 00:00:00,S,F,0.0
14516.0,7.0,Tommy,Lal,1944-11-25 00:00:00,S,M,5.0
14517.0,12.0,Ebony,Rodriguez,1944-07-21 00:00:00,M,F,3.0
14518.0,21.0,Ann,Mehta,1947-11-08 00:00:00,M,F,2.0
14519.0,536.0,Denise,Rana,1978-11-19 00:00:00,S,F,0.0
14520.0,611.0,Bonnie,Xu,1978-12-18 00:00:00,S,F,0.0
14521.0,24.0,Rodney,Romero,1947-10-11 00:00:00,M,M,4.0
14522.0,36.0,Omar,Zheng,1947-08-20 00:00:00,M,M,4.0
14523.0,16.0,Lydia,Fernandez,1947-11-26 00:00:00,M,F,2.0
14524.0,212.0,Carla,Prasad,1978-05-19 00:00:00,M,F,0.0
14525.0,238.0,Claudia,Sun,1977-06-07 00:00:00,M,F,0.0
14526.0,127.0,Emily,Hall,1962-01-09 00:00:00,M,F,1.0
14527.0,133.0,Kurt,Raji,1962-10-08 00:00:00,M,M,1.0
14528.0,149.0,Casey,Ramos,1962-12-03 00:00:00,M,M,1.0
